x,y,layer1,layer2,voltage1,voltage2,current
1539.61,2495.82,L1_-_PRIMARY,L2_-_GND,0.0021154,0.0021154,-3.2132e-15
1539.61,2495.82,L2_-_GND,L3_-_GND,0.0021154,0.00224808,-0.0866143
1539.61,2495.82,L3_-_GND,L4_-_SECONDARY,0.00224808,0.0022937,-0.168975
1539.61,4267.49,L1_-_PRIMARY,L2_-_GND,0.00227934,0.00227934,-3.2132e-15
1539.61,4267.49,L2_-_GND,L3_-_GND,0.00227934,0.00234386,-0.0421215
1539.61,4267.49,L3_-_GND,L4_-_SECONDARY,0.00234386,0.00235605,-0.045132
1598.66,2554.88,L1_-_PRIMARY,L2_-_GND,0.00213797,0.00213797,-3.2132e-15
1598.66,2554.88,L2_-_GND,L3_-_GND,0.00213797,0.00228567,-0.096416
1598.66,2554.88,L3_-_GND,L4_-_SECONDARY,0.00228567,0.00235125,-0.242916
1657.72,2495.82,L1_-_PRIMARY,L2_-_GND,0.00216172,0.00216172,-3.2132e-15
1657.72,2495.82,L2_-_GND,L3_-_GND,0.00216172,0.00229492,-0.0869508
1657.72,2495.82,L3_-_GND,L4_-_SECONDARY,0.00229492,0.00233924,-0.164179
1657.73,4267.49,L1_-_PRIMARY,L2_-_GND,0.00231857,0.00231857,-3.2132e-15
1657.73,4267.49,L2_-_GND,L3_-_GND,0.00231857,0.00238443,-0.0429897
1657.73,4267.49,L3_-_GND,L4_-_SECONDARY,0.00238443,0.00239668,-0.0453797
1669.53,2267.48,L1_-_PRIMARY,L2_-_GND,0.00207253,0.00207253,-3.2132e-15
1669.53,2267.48,L2_-_GND,L3_-_GND,0.00207253,0.00212564,-0.0346658
1669.53,2267.48,L3_-_GND,L4_-_SECONDARY,0.00212564,0.00212564,3.2132e-15
1693.15,456.454,L1_-_PRIMARY,L2_-_GND,0.00193612,0.00193612,-3.2132e-15
1693.15,456.454,L2_-_GND,L3_-_GND,0.00193612,0.00193887,-0.00179703
1693.15,456.454,L3_-_GND,L4_-_SECONDARY,0.00193887,0.00193887,3.2132e-15
1693.15,712.36,L1_-_PRIMARY,L2_-_GND,0.00193954,0.00193954,-3.2132e-15
1693.15,712.36,L2_-_GND,L3_-_GND,0.00193954,0.00194379,-0.00277566
1693.15,712.36,L3_-_GND,L4_-_SECONDARY,0.00194379,0.00194379,3.2132e-15
1693.15,968.265,L1_-_PRIMARY,L2_-_GND,0.00194287,0.00194287,-3.2132e-15
1693.15,968.265,L2_-_GND,L3_-_GND,0.00194287,0.0019477,-0.00315161
1693.15,968.265,L3_-_GND,L4_-_SECONDARY,0.0019477,0.0019477,3.2132e-15
1693.15,1224.17,L1_-_PRIMARY,L2_-_GND,0.00195108,0.00195108,-3.2132e-15
1693.15,1224.17,L2_-_GND,L3_-_GND,0.00195108,0.00195973,-0.00564821
1693.15,1224.17,L3_-_GND,L4_-_SECONDARY,0.00195973,0.00195973,3.2132e-15
1693.15,1480.08,L1_-_PRIMARY,L2_-_GND,0.001962,0.001962,-3.2132e-15
1693.15,1480.08,L2_-_GND,L3_-_GND,0.001962,0.00197264,-0.00694427
1693.15,1480.08,L3_-_GND,L4_-_SECONDARY,0.00197264,0.00197264,3.2132e-15
1693.15,1735.98,L1_-_PRIMARY,L2_-_GND,0.00198502,0.00198502,-3.2132e-15
1693.15,1735.98,L2_-_GND,L3_-_GND,0.00198502,0.00200516,-0.0131465
1693.15,1735.98,L3_-_GND,L4_-_SECONDARY,0.00200516,0.00200516,3.2132e-15
1693.15,1991.89,L1_-_PRIMARY,L2_-_GND,0.00201432,0.00201432,-3.2132e-15
1693.15,1991.89,L2_-_GND,L3_-_GND,0.00201432,0.0020418,-0.0179382
