x,y,layer1,layer2,voltage1,voltage2,current
3181.34,2968.27,L3_-_GND,L4_-_SECONDARY,0.00987402,0.00987402,-6.4264e-15
3181.34,3086.38,L1_-_PRIMARY,L2_-_GND,0.00988076,0.00988033,0.00160348
3181.34,3086.38,L2_-_GND,L3_-_GND,0.00988033,0.00987475,0.00364231
3181.34,3086.38,L3_-_GND,L4_-_SECONDARY,0.00987475,0.00987475,-6.4264e-15
3202.99,1787.16,L1_-_PRIMARY,L2_-_GND,0.00981584,0.00981023,0.0207684
3202.99,1787.16,L2_-_GND,L3_-_GND,0.00981023,0.00979552,0.00960533
3202.99,1787.16,L3_-_GND,L4_-_SECONDARY,0.00979552,0.00979552,-6.4264e-15
3202.99,1984.01,L1_-_PRIMARY,L2_-_GND,0.00983316,0.00983542,-0.00833805
3202.99,1984.01,L2_-_GND,L3_-_GND,0.00983542,0.0098271,0.00542536
3202.99,1984.01,L3_-_GND,L4_-_SECONDARY,0.0098271,0.0098271,-6.4264e-15
3239.41,2585.7,L1_-_PRIMARY,L2_-_GND,0.00987667,0.00987653,0.00054901
3239.41,2585.7,L2_-_GND,L3_-_GND,0.00987653,0.00986368,0.00838629
3239.41,2585.7,L3_-_GND,L4_-_SECONDARY,0.00986368,0.00986368,-6.4264e-15
3299.45,2850.15,L1_-_PRIMARY,L2_-_GND,0.00987803,0.00987703,0.00367882
3299.45,2850.15,L2_-_GND,L3_-_GND,0.00987703,0.00986936,0.00500999
3299.45,2850.15,L3_-_GND,L4_-_SECONDARY,0.00986936,0.00986936,-6.4264e-15
3299.45,2968.27,L1_-_PRIMARY,L2_-_GND,0.00987838,0.00987743,0.00350427
3299.45,2968.27,L2_-_GND,L3_-_GND,0.00987743,0.00987149,0.00387742
3299.45,2968.27,L3_-_GND,L4_-_SECONDARY,0.00987149,0.00987149,-6.4264e-15
3299.45,3086.38,L1_-_PRIMARY,L2_-_GND,0.00987833,0.00987758,0.00277683
3299.45,3086.38,L2_-_GND,L3_-_GND,0.00987758,0.00987257,0.00327359
3299.45,3086.38,L3_-_GND,L4_-_SECONDARY,0.00987257,0.00987257,-6.4264e-15
3417.56,3086.38,L1_-_PRIMARY,L2_-_GND,0.00987662,0.00987537,0.0046242
3417.56,3086.38,L2_-_GND,L3_-_GND,0.00987537,0.00986961,0.00375691
3417.56,3086.38,L3_-_GND,L4_-_SECONDARY,0.00986961,0.00986961,-6.4264e-15
3433.31,2833.58,L1_-_PRIMARY,L2_-_GND,0.00987365,0.00987218,0.00543868
3433.31,2833.58,L2_-_GND,L3_-_GND,0.00987218,0.00986422,0.00519491
3433.31,2833.58,L3_-_GND,L4_-_SECONDARY,0.00986422,0.00986422,-6.4264e-15
3509.41,594.925,L1_-_PRIMARY,L2_-_GND,0.00960713,0.00960713,-0
3509.41,594.925,L2_-_GND,L3_-_GND,0.00960713,0.00960553,0.00401429
3509.41,594.925,L3_-_GND,L4_-_SECONDARY,0.00960553,0.00960553,-2.46432e-14
3509.41,831.145,L1_-_PRIMARY,L2_-_GND,0.0096401,0.0096401,2.46432e-14
3509.41,831.145,L2_-_GND,L3_-_GND,0.0096401,0.00963841,0.00424298
3509.41,831.145,L3_-_GND,L4_-_SECONDARY,0.00963841,0.00963841,-4.92863e-14
3509.41,1667.76,L1_-_PRIMARY,L2_-_GND,0.00977362,0.00977362,2.46432e-14
3509.41,1667.76,L2_-_GND,L3_-_GND,0.00977362,0.00977152,0.00524299
3509.41,1667.76,L3_-_GND,L4_-_SECONDARY,0.00977152,0.00977152,-7.39295e-14
3627.52,594.925,L1_-_PRIMARY,L2_-_GND,0.00962038,0.00962038,2.46432e-14
3627.52,594.925,L2_-_GND,L3_-_GND,0.00962038,0.00961901,0.00341462
3627.52,594.925,L3_-_GND,L4_-_SECONDARY,0.00961901,0.00961901,-2.46432e-14
3627.52,831.145,L1_-_PRIMARY,L2_-_GND,0.00964873,0.00964873,4.92863e-14
3627.52,831.145,L2_-_GND,L3_-_GND,0.00964873,0.00964738,0.00337054
3627.52,831.145,L3_-_GND,L4_-_SECONDARY,0.00964738,0.00964738,-0
3627.52,1667.76,L1_-_PRIMARY,L2_-_GND,0.0097695,0.0097695,4.92863e-14
3627.52,1667.76,L2_-_GND,L3_-_GND,0.0097695,0.00976898,0.00130297
3627.52,1667.76,L3_-_GND,L4_-_SECONDARY,0.00976898,0.00976898,-4.92863e-14
