x,y,layer1,layer2,voltage1,voltage2,current
1204.77,2535.39,L3_-_GND,L4_-_SECONDARY,0.129573,0.129472,2.22866
1226.62,1578.5,L1_-_PRIMARY,L2_-_GND,0.124703,0.124761,-0.215959
1226.62,1578.5,L2_-_GND,L3_-_GND,0.124761,0.125092,-0.215959
1226.62,1578.5,L3_-_GND,L4_-_SECONDARY,0.125092,0.12515,-0.215959
1226.62,1625.75,L1_-_PRIMARY,L2_-_GND,0.124741,0.124801,-0.221498
1226.62,1625.75,L2_-_GND,L3_-_GND,0.124801,0.12514,-0.221498
1226.62,1625.75,L3_-_GND,L4_-_SECONDARY,0.12514,0.1252,-0.221498
1226.62,1672.99,L1_-_PRIMARY,L2_-_GND,0.124816,0.124878,-0.229629
1226.62,1672.99,L2_-_GND,L3_-_GND,0.124878,0.12523,-0.229629
1226.62,1672.99,L3_-_GND,L4_-_SECONDARY,0.12523,0.125292,-0.229629
1226.62,1720.23,L1_-_PRIMARY,L2_-_GND,0.124939,0.125002,-0.235726
1226.62,1720.23,L2_-_GND,L3_-_GND,0.125002,0.125363,-0.235726
1226.62,1720.23,L3_-_GND,L4_-_SECONDARY,0.125363,0.125427,-0.235726
1226.62,1767.48,L1_-_PRIMARY,L2_-_GND,0.125361,0.125415,-0.200366
1226.62,1767.48,L2_-_GND,L3_-_GND,0.125415,0.125722,-0.200366
1226.62,1767.48,L3_-_GND,L4_-_SECONDARY,0.125722,0.125776,-0.200366
1226.62,1814.72,L1_-_PRIMARY,L2_-_GND,0.125661,0.125703,-0.155724
1226.62,1814.72,L2_-_GND,L3_-_GND,0.125703,0.125942,-0.155724
1226.62,1814.72,L3_-_GND,L4_-_SECONDARY,0.125942,0.125984,-0.155724
1226.62,1861.97,L1_-_PRIMARY,L2_-_GND,0.125977,0.126009,-0.117411
1226.62,1861.97,L2_-_GND,L3_-_GND,0.126009,0.126189,-0.117411
1226.62,1861.97,L3_-_GND,L4_-_SECONDARY,0.126189,0.126221,-0.117411
1262.15,535.764,L1_-_PRIMARY,L2_-_GND,0.00686875,0.00686101,0.0286735
1262.15,535.764,L2_-_GND,L3_-_GND,0.00686101,0.00685294,0.00526884
1262.15,535.764,L3_-_GND,L4_-_SECONDARY,0.00685294,0.00685294,-6.4264e-15
1287.64,1578.5,L1_-_PRIMARY,L2_-_GND,0.124781,0.12483,-0.180426
1287.64,1578.5,L2_-_GND,L3_-_GND,0.12483,0.125106,-0.180426
1287.64,1578.5,L3_-_GND,L4_-_SECONDARY,0.125106,0.125155,-0.180426
1287.64,1625.75,L1_-_PRIMARY,L2_-_GND,0.124837,0.124885,-0.177479
1287.64,1625.75,L2_-_GND,L3_-_GND,0.124885,0.125157,-0.177479
1287.64,1625.75,L3_-_GND,L4_-_SECONDARY,0.125157,0.125205,-0.177479
1287.64,1672.99,L1_-_PRIMARY,L2_-_GND,0.124924,0.124973,-0.180012
1287.64,1672.99,L2_-_GND,L3_-_GND,0.124973,0.125248,-0.180012
1287.64,1672.99,L3_-_GND,L4_-_SECONDARY,0.125248,0.125297,-0.180012
1287.64,1720.23,L1_-_PRIMARY,L2_-_GND,0.125048,0.125098,-0.184399
1287.64,1720.23,L2_-_GND,L3_-_GND,0.125098,0.125381,-0.184399
1287.64,1720.23,L3_-_GND,L4_-_SECONDARY,0.125381,0.12543,-0.184399
1287.64,1767.48,L1_-_PRIMARY,L2_-_GND,0.125454,0.125496,-0.156871
1287.64,1767.48,L2_-_GND,L3_-_GND,0.125496,0.125736,-0.156871
1287.64,1767.48,L3_-_GND,L4_-_SECONDARY,0.125736,0.125779,-0.156871
1287.64,1814.72,L1_-_PRIMARY,L2_-_GND,0.125728,0.125762,-0.124789
1287.64,1814.72,L2_-_GND,L3_-_GND,0.125762,0.125953,-0.124789
1287.64,1814.72,L3_-_GND,L4_-_SECONDARY,0.125953,0.125987,-0.124789
1287.64,1861.97,L1_-_PRIMARY,L2_-_GND,0.126023,0.12605,-0.0970314
1287.64,1861.97,L2_-_GND,L3_-_GND,0.12605,0.126198,-0.0970314
1287.64,1861.97,L3_-_GND,L4_-_SECONDARY,0.126198,0.126224,-0.0970314
1321.2,535.764,L1_-_PRIMARY,L2_-_GND,0.00688126,0.00687924,0.00745013
1321.2,535.764,L2_-_GND,L3_-_GND,0.00687924,0.0068753,0.00257813
